movieId,full title,genres,title,year,gross ($),# oscar nominations,golden globe,average rating,# ratings,imdb rating,rotten tomatoes rating,imdb link,tmdb link,corrected imdb link,condensed name
214,Before the Rain (Pred dozhdot) (1994),Drama|War,Before the Rain (Pred dozhdot),1994,,0,0,4.25,4,,,110882,19155,TT0110882,theBeforetheRain(Preddozhdot)
215,Before Sunrise (1995),Drama|Romance,Before Sunrise,1995,,0,0,4.1,25,,,112471,76,TT0112471,theBeforeSunrise
216,Billy Madison (1995),Comedy,Billy Madison,1995,,0,0,3.210526316,38,,,112508,11017,TT0112508,theBillyMadison
217,"Babysitter, The (1995)",Drama|Thriller,"Babysitter, The",1995,,0,0,2.8,5,,,112438,37141,TT0112438,"theBabysitter,The"
218,Boys on the Side (1995),Comedy|Drama,Boys on the Side,1995,,0,0,2.785714286,14,,,112571,9382,TT0112571,theBoysontheSide
219,"Cure, The (1995)",Drama,"Cure, The",1995,,0,0,3,1,,,112757,6715,TT0112757,"theCure,The"
220,Castle Freak (1995),Horror,Castle Freak,1995,,0,0,1,1,,,112643,18256,TT0112643,theCastleFreak
222,Circle of Friends (1995),Drama|Romance,Circle of Friends,1995,,0,0,3.735294118,17,,,112679,22625,TT0112679,theCircleofFriends
223,Clerks (1994),Comedy,Clerks,1994,,0,0,3.98019802,101,,,109445,2292,TT0109445,theClerks
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,Don Juan DeMarco,1995,,1,0,3.135135135,37,,,112883,1909,TT0112883,theDonJuanDeMarco
225,Disclosure (1994),Drama|Thriller,Disclosure,1994,,0,0,3.329787234,47,,,109635,8984,TT0109635,theDisclosure
226,Dream Man (1995),Thriller,Dream Man,1995,,0,0,5,1,,,112899,61813,TT0112899,theDreamMan
227,Drop Zone (1994),Action|Thriller,Drop Zone,1994,,0,0,3.238095238,21,,,109676,4954,TT0109676,theDropZone
228,Destiny Turns on the Radio (1995),Comedy,Destiny Turns on the Radio,1995,,0,0,2.5,1,,,112854,62488,TT0112854,theDestinyTurnsontheRadio
229,Death and the Maiden (1994),Drama|Thriller,Death and the Maiden,1994,,0,0,3.8,10,,,109579,10531,TT0109579,theDeathandtheMaiden
230,Dolores Claiborne (1995),Drama|Thriller,Dolores Claiborne,1995,,0,0,3.425925926,27,,,109642,11929,TT0109642,theDoloresClaiborne
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,Dumb & Dumber (Dumb and Dumber),1994,,0,0,3.003355705,149,,,109686,8467,TT0109686,theDumb&Dumber(DumbandDumber)
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,Eat Drink Man Woman (Yin shi nan nu),1994,,0,0,3.982758621,29,,,111797,10451,TT0111797,theEatDrinkManWoman(Yinshinannu)
233,Exotica (1994),Drama,Exotica,1994,,0,0,3.269230769,13,,,109759,20156,TT0109759,theExotica
234,Exit to Eden (1994),Comedy,Exit to Eden,1994,,0,0,2.727272727,11,,,109758,18395,TT0109758,theExittoEden
235,Ed Wood (1994),Comedy|Drama,Ed Wood,1994,,1,0,3.590277778,72,,,109707,522,TT0109707,theEdWood
236,French Kiss (1995),Action|Comedy|Romance,French Kiss,1995,,0,0,3.254901961,51,,,113117,397,TT0113117,theFrenchKiss
237,Forget Paris (1995),Comedy|Romance,Forget Paris,1995,,0,0,3.136363636,22,,,113097,10525,TT0113097,theForgetParis
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,Far From Home: The Adventures of Yellow Dog,1995,,0,0,3.5,2,,,113028,27985,TT0113028,theFarFromHome:TheAdventuresofYellowDog
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,"Goofy Movie, A",1995,,0,0,2.944444444,9,,,113198,15789,TT0113198,"theGoofyMovie,A"
240,Hideaway (1995),Thriller,Hideaway,1995,,0,0,2.333333333,3,,,113303,27303,TT0113303,theHideaway
241,Fluke (1995),Children|Drama,Fluke,1995,,0,0,3.5,2,,,113089,21183,TT0113089,theFluke
242,Farinelli: il castrato (1994),Drama|Musical,Farinelli: il castrato,1994,,1,0,3.285714286,7,,,109771,10954,TT0109771,theFarinelli:ilcastrato
243,Gordy (1995),Children|Comedy|Fantasy,Gordy,1995,,0,0,1,1,,,113199,47867,TT0113199,theGordy
245,The Glass Shield (1994),Crime|Drama,The Glass Shield,1994,,0,0,3,2,,,109906,72031,TT0109906,theTheGlassShield
246,Hoop Dreams (1994),Documentary,Hoop Dreams,1994,,1,0,4.083333333,36,,,110057,14275,TT0110057,theHoopDreams
247,Heavenly Creatures (1994),Crime|Drama,Heavenly Creatures,1994,,1,0,3.720588235,34,,,110005,1024,TT0110005,theHeavenlyCreatures
248,Houseguest (1994),Comedy,Houseguest,1994,,0,0,2.892857143,14,,,110066,17207,TT0110066,theHouseguest
249,Immortal Beloved (1994),Drama|Romance,Immortal Beloved,1994,,0,0,3.84,25,,,110116,13701,TT0110116,theImmortalBeloved
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,Heavyweights (Heavy Weights),1995,,0,0,3.333333333,3,,,110006,14819,TT0110006,theHeavyweights(HeavyWeights)
251,"Hunted, The (1995)",Action,"Hunted, The",1995,,0,0,2.75,2,,,113360,32631,TT0113360,"theHunted,The"
252,I.Q. (1994),Comedy|Romance,I.Q.,1994,,0,0,3.414285714,35,,,110099,11777,TT0110099,theI.Q.
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,Interview with the Vampire: The Vampire Chronicles,1994,,0,0,3.504098361,122,,,110148,628,TT0110148,theInterviewwiththeVampire:TheVampireChronicles
254,Jefferson in Paris (1995),Drama,Jefferson in Paris,1995,,0,0,2.2,5,,,113463,87729,TT0113463,theJeffersoninParis
255,"Jerky Boys, The (1995)",Comedy,"Jerky Boys, The",1995,,0,0,1,1,,,110189,18713,TT0110189,"theJerkyBoys,The"
256,Junior (1994),Comedy|Sci-Fi,Junior,1994,,1,0,2.37755102,49,,,110216,6280,TT0110216,theJunior
257,Just Cause (1995),Mystery|Thriller,Just Cause,1995,,0,0,3.235294118,17,,,113501,9061,TT0113501,theJustCause
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,"Kid in King Arthur's Court, A",1995,,0,0,2.928571429,7,,,113538,37108,TT0113538,"theKidinKingArthur'sCourt,A"
259,Kiss of Death (1995),Crime|Drama|Thriller,Kiss of Death,1995,,1,0,3.416666667,6,,,113552,6071,TT0113552,theKissofDeath
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,Star Wars: Episode IV - A New Hope,1977,,0,1,4.188644689,273,,,76759,11,TT0076759,theStarWars:EpisodeIV-ANewHope
261,Little Women (1994),Drama,Little Women,1994,,7,1,3.564814815,54,,,110367,9587,TT0110367,theLittleWomen
262,"Little Princess, A (1995)",Children|Drama,"Little Princess, A",1995,,0,0,3.595238095,21,,,113670,19101,TT0113670,"theLittlePrincess,A"
263,Ladybird Ladybird (1994),Drama,Ladybird Ladybird,1994,,0,0,3.5,4,,,110296,49980,TT0110296,theLadybirdLadybird
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,Like Water for Chocolate (Como agua para chocolate),1992,,0,0,3.870689655,58,,,103994,18183,TT0103994,theLikeWaterforChocolate(Comoaguaparachocolate)
266,Legends of the Fall (1994),Drama|Romance|War|Western,Legends of the Fall,1994,,3,1,3.668918919,74,,,110322,4476,TT0110322,theLegendsoftheFall
267,Major Payne (1995),Comedy,Major Payne,1995,,0,0,2.5,15,,,110443,11008,TT0110443,theMajorPayne
268,Little Odessa (1994),Crime|Drama,Little Odessa,1994,,0,0,3.142857143,7,,,110365,47504,TT0110365,theLittleOdessa
269,My Crazy Life (Mi vida loca) (1993),Drama,My Crazy Life (Mi vida loca),1993,,0,0,4,2,,,107566,32325,TT0107566,theMyCrazyLife(Mividaloca)
270,Love Affair (1994),Drama|Romance,Love Affair,1994,,4,0,4,1,,,110391,43742,TT0110391,theLoveAffair
271,Losing Isaiah (1995),Drama,Losing Isaiah,1995,,0,0,3.666666667,3,,,113691,28313,TT0113691,theLosingIsaiah
272,"Madness of King George, The (1994)",Comedy|Drama,"Madness of King George, The",1994,,0,0,3.614285714,35,,,110428,11318,TT0110428,"theMadnessofKingGeorge,The"
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,Mary Shelley's Frankenstein (Frankenstein),1994,,0,0,3.028571429,35,,,109836,3036,TT0109836,theMaryShelley'sFrankenstein(Frankenstein)
274,Man of the House (1995),Comedy,Man of the House,1995,,0,0,3,6,,,113755,40490,TT0113755,theManoftheHouse
275,Mixed Nuts (1994),Comedy,Mixed Nuts,1994,,0,0,2.2,5,,,110538,24070,TT0110538,theMixedNuts
276,Milk Money (1994),Comedy|Romance,Milk Money,1994,,0,0,3.233333333,15,,,110516,8986,TT0110516,theMilkMoney
277,Miracle on 34th Street (1994),Drama,Miracle on 34th Street,1994,,3,0,3.333333333,39,,,110527,10510,TT0110527,theMiracleon34thStreet
278,Miami Rhapsody (1995),Comedy,Miami Rhapsody,1995,,0,0,3,1,,,113808,17402,TT0113808,theMiamiRhapsody
279,My Family (1995),Drama,My Family,1995,,0,0,3.5,6,,,113896,38722,TT0113896,theMyFamily
280,Murder in the First (1995),Drama|Thriller,Murder in the First,1995,,0,0,3.425,20,,,113870,8438,TT0113870,theMurderintheFirst
281,Nobody's Fool (1994),Comedy|Drama|Romance,Nobody's Fool,1994,,1,0,3.65625,16,,,110684,11593,TT0110684,theNobody'sFool
282,Nell (1994),Drama,Nell,1994,,0,1,3.444444444,45,,,110638,1945,TT0110638,theNell
283,New Jersey Drive (1995),Crime|Drama,New Jersey Drive,1995,,0,0,3,2,,,113967,39310,TT0113967,theNewJerseyDrive
288,Natural Born Killers (1994),Action|Crime|Thriller,Natural Born Killers,1994,,0,0,3.459459459,111,,,110632,241,TT0110632,theNaturalBornKillers
289,Only You (1994),Comedy|Romance,Only You,1994,,0,0,3.3,10,,,110737,9058,TT0110737,theOnlyYou
290,Once Were Warriors (1994),Crime|Drama,Once Were Warriors,1994,,0,0,4.24,25,,,110729,527,TT0110729,theOnceWereWarriors
291,Poison Ivy II (1996),Drama|Thriller,Poison Ivy II,1996,,0,0,2.8,5,,,114151,18220,TT0114151,thePoisonIvyII
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,Outbreak,1995,,0,0,3.522321429,112,,,114069,6950,TT0114069,theOutbreak
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,Léon: The Professional (a.k.a. The Professional) (Léon),1994,,0,0,4.128472222,144,,,110413,101,TT0110413,theLéon:TheProfessional(a.k.a.TheProfessional)(Léon)
294,"Perez Family, The (1995)",Comedy|Romance,"Perez Family, The",1995,,0,0,3.5,4,,,114113,63020,TT0114113,"thePerezFamily,The"
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,Pulp Fiction,1994,,4,1,4.16,325,,,110912,680,TT0110912,thePulpFiction
298,Pushing Hands (Tui shou) (1992),Drama,Pushing Hands (Tui shou),1992,,0,0,3.25,2,,,105652,25296,TT0105652,thePushingHands(Tuishou)
299,Priest (1994),Drama,Priest,1994,,0,0,3.625,12,,,110889,40156,TT0110889,thePriest
300,Quiz Show (1994),Drama,Quiz Show,1994,,3,1,3.604395604,91,,,110932,11450,TT0110932,theQuizShow
301,Picture Bride (Bijo photo) (1994),Drama|Romance,Picture Bride (Bijo photo),1994,,0,0,4,5,,,114129,30304,TT0114129,thePictureBride(Bijophoto)
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,"Queen Margot (Reine Margot, La)",1994,,0,0,3.833333333,6,,,110963,10452,TT0110963,"theQueenMargot(ReineMargot,La)"
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,"Quick and the Dead, The",1995,,0,0,3.297619048,42,,,114214,12106,TT0114214,"theQuickandtheDead,The"
304,Roommates (1995),Comedy|Drama,Roommates,1995,,1,0,3.333333333,3,,,114296,161495,TT0114296,theRoommates
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,Ready to Wear (Pret-A-Porter),1994,,0,0,2.5,14,,,110907,3586,TT0110907,theReadytoWear(Pret-A-Porter)
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,Three Colors: Red (Trois couleurs: Rouge),1994,,0,0,3.916666667,30,,,111495,110,TT0111495,theThreeColors:Red(Troiscouleurs:Rouge)
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,Three Colors: Blue (Trois couleurs: Bleu),1993,,0,0,3.910714286,28,,,108394,108,TT0108394,theThreeColors:Blue(Troiscouleurs:Bleu)
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,Three Colors: White (Trzy kolory: Bialy),1994,,0,0,4.076923077,26,,,111507,109,TT0111507,theThreeColors:White(Trzykolory:Bialy)
309,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",Drama,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng)",1994,,0,0,4.166666667,3,,,110769,159185,TT0110769,"theRedFirecracker,GreenFirecracker(PaoDaShuangDeng)"
312,Stuart Saves His Family (1995),Comedy,Stuart Saves His Family,1995,,0,0,1.5,2,,,114571,28033,TT0114571,theStuartSavesHisFamily
313,"Swan Princess, The (1994)",Animation|Children,"Swan Princess, The",1994,,0,0,3.4,5,,,111333,22586,TT0111333,"theSwanPrincess,The"
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,"Secret of Roan Inish, The",1994,,0,0,3.833333333,18,,,111112,14334,TT0111112,"theSecretofRoanInish,The"
315,"Specialist, The (1994)",Action|Drama|Thriller,"Specialist, The",1994,,0,0,2.9375,48,,,111255,2636,TT0111255,"theSpecialist,The"
316,Stargate (1994),Action|Adventure|Sci-Fi,Stargate,1994,,0,0,3.308917197,157,,,111282,2164,TT0111282,theStargate
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,"Santa Clause, The",1994,,0,0,3.007142857,70,,,111070,11395,TT0111070,"theSantaClause,The"
318,"Shawshank Redemption, The (1994)",Crime|Drama,"Shawshank Redemption, The",1994,,0,0,4.454545455,308,,,111161,278,TT0111161,"theShawshankRedemption,The"
319,Shallow Grave (1994),Comedy|Drama|Thriller,Shallow Grave,1994,,0,0,3.544117647,34,,,111149,9905,TT0111149,theShallowGrave
320,Suture (1993),Film-Noir|Thriller,Suture,1993,,0,0,3.5,2,,,108260,87078,TT0108260,theSuture
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,Strawberry and Chocolate (Fresa y chocolate),1993,,0,0,4.5,2,,,106966,12527,TT0106966,theStrawberryandChocolate(Fresaychocolate)
322,Swimming with Sharks (1995),Comedy|Drama,Swimming with Sharks,1995,,0,0,3.8,10,,,114594,20306,TT0114594,theSwimmingwithSharks
324,"Sum of Us, The (1994)",Comedy|Drama,"Sum of Us, The",1994,,0,0,4.166666667,3,,,111309,36614,TT0111309,"theSumofUs,The"
325,National Lampoon's Senior Trip (1995),Comedy,National Lampoon's Senior Trip,1995,,0,0,2,4,,,113936,27993,TT0113936,theNationalLampoon'sSeniorTrip
326,To Live (Huozhe) (1994),Drama,To Live (Huozhe),1994,,0,0,4.05,10,,,110081,31439,TT0110081,theToLive(Huozhe)
327,Tank Girl (1995),Action|Comedy|Sci-Fi,Tank Girl,1995,,0,0,2.944444444,36,,,114614,9067,TT0114614,theTankGirl
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,Tales from the Crypt Presents: Demon Knight,1995,,0,0,3.15,10,,,114608,9059,TT0114608,theTalesfromtheCryptPresents:DemonKnight
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,Star Trek: Generations,1994,,0,0,3.326086957,115,,,111280,193,TT0111280,theStarTrek:Generations
330,Tales from the Hood (1995),Action|Crime|Horror,Tales from the Hood,1995,,0,0,3,3,,,114609,25066,TT0114609,theTalesfromtheHood
331,Tom & Viv (1994),Drama,Tom & Viv,1994,,0,0,3,2,,,111454,46797,TT0111454,theTom&Viv
332,Village of the Damned (1995),Horror|Sci-Fi,Village of the Damned,1995,,0,0,2.4,10,,,114852,12122,TT0114852,theVillageoftheDamned
333,Tommy Boy (1995),Comedy,Tommy Boy,1995,,0,0,3.447916667,48,,,114694,11381,TT0114694,theTommyBoy
334,Vanya on 42nd Street (1994),Drama,Vanya on 42nd Street,1994,,0,0,3.555555556,9,,,111590,32636,TT0111590,theVanyaon42ndStreet
335,Underneath (1995),Mystery|Thriller,Underneath,1995,,0,0,3.5,5,,,114788,36141,TT0114788,theUnderneath
336,"Walking Dead, The (1995)",Drama|War,"Walking Dead, The",1995,,0,1,3,2,,,114888,95963,TT0114888,"theWalkingDead,The"
337,What's Eating Gilbert Grape (1993),Drama,What's Eating Gilbert Grape,1993,,0,0,3.766666667,75,,,108550,1587,TT0108550,theWhat'sEatingGilbertGrape
338,Virtuosity (1995),Action|Sci-Fi|Thriller,Virtuosity,1995,,0,0,2.85,20,,,114857,9271,TT0114857,theVirtuosity
339,While You Were Sleeping (1995),Comedy|Romance,While You Were Sleeping,1995,,0,0,3.564356436,101,,,114924,2064,TT0114924,theWhileYouWereSleeping
340,"War, The (1994)",Adventure|Drama|War,"War, The",1994,,0,0,3.6,5,,,111667,19855,TT0111667,"theWar,The"
341,Double Happiness (1994),Drama,Double Happiness,1994,,0,0,4.5,3,,,109655,60855,TT0109655,theDoubleHappiness
342,Muriel's Wedding (1994),Comedy,Muriel's Wedding,1994,,0,0,3.788888889,45,,,110598,236,TT0110598,theMuriel'sWedding
343,"Baby-Sitters Club, The (1995)",Children,"Baby-Sitters Club, The",1995,,0,0,2.75,4,,,112435,48287,TT0112435,"theBaby-SittersClub,The"
344,Ace Ventura: Pet Detective (1994),Comedy,Ace Ventura: Pet Detective,1994,,0,0,2.849710983,173,,,109040,3049,TT0109040,theAceVentura:PetDetective
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,"Adventures of Priscilla, Queen of the Desert, The",1994,,0,0,3.479166667,48,,,109045,2759,TT0109045,"theAdventuresofPriscilla,QueenoftheDesert,The"
346,Backbeat (1993),Drama|Musical,Backbeat,1993,,0,0,3.25,8,,,106339,12635,TT0106339,theBackbeat
347,Bitter Moon (1992),Drama|Film-Noir|Romance,Bitter Moon,1992,,0,0,3.785714286,7,,,104779,10497,TT0104779,theBitterMoon
348,Bullets Over Broadway (1994),Comedy,Bullets Over Broadway,1994,,4,0,3.517857143,28,,,109348,11382,TT0109348,theBulletsOverBroadway
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,Clear and Present Danger,1994,,2,0,3.690298507,134,,,109444,9331,TT0109444,theClearandPresentDanger
350,"Client, The (1994)",Drama|Mystery|Thriller,"Client, The",1994,,0,0,3.392307692,65,,,109446,10731,TT0109446,"theClient,The"
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,"Corrina, Corrina",1994,,0,0,3.538461538,13,,,109484,10464,TT0109484,"theCorrina,Corrina"
352,Crooklyn (1994),Comedy|Drama,Crooklyn,1994,,0,0,3,1,,,109504,34152,TT0109504,theCrooklyn
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,"Crow, The",1994,,0,0,3.438271605,81,,,109506,9495,TT0109506,"theCrow,The"
354,Cobb (1994),Drama,Cobb,1994,,0,0,3.5,5,,,109450,29973,TT0109450,theCobb
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,"Flintstones, The",1994,,0,0,2.358490566,53,,,109813,888,TT0109813,"theFlintstones,The"
356,Forrest Gump (1994),Comedy|Drama|Romance|War,Forrest Gump,1994,,11,1,4.138263666,311,,,109830,13,TT0109830,theForrestGump
357,Four Weddings and a Funeral (1994),Comedy|Romance,Four Weddings and a Funeral,1994,,2,1,3.632,125,,,109831,712,TT0109831,theFourWeddingsandaFuneral
358,Higher Learning (1995),Drama,Higher Learning,1995,,0,0,3.230769231,13,,,113305,16295,TT0113305,theHigherLearning
360,I Love Trouble (1994),Action|Comedy,I Love Trouble,1994,,0,0,2.166666667,12,,,110093,10879,TT0110093,theILoveTrouble
361,It Could Happen to You (1994),Comedy|Drama|Romance,It Could Happen to You,1994,,0,0,3.232142857,28,,,110167,10660,TT0110167,theItCouldHappentoYou
362,"Jungle Book, The (1994)",Adventure|Children|Romance,"Jungle Book, The",1994,,0,0,3.384615385,26,,,110213,10714,TT0110213,"theJungleBook,The"
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)",1993,,0,0,3.5,2,,,107472,41647,TT0107472,"theWonderful,HorribleLifeofLeniRiefenstahl,The(MachtderBilder:LeniRiefenstahl,Die)"
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,"Lion King, The",1994,,0,1,3.770949721,179,,,110357,8587,TT0110357,"theLionKing,The"
365,Little Buddha (1993),Drama,Little Buddha,1993,,0,0,3.090909091,11,,,107426,1689,TT0107426,theLittleBuddha
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)",1994,,0,0,3.357142857,14,,,111686,11596,TT0111686,"theWesCraven'sNewNightmare(NightmareonElmStreetPart7:Freddy'sFinale,A)"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"Mask, The",1994,,0,0,3.113013699,146,,,110475,854,TT0110475,"theMask,The"
368,Maverick (1994),Adventure|Comedy|Western,Maverick,1994,,1,0,3.547058824,85,,,110478,9359,TT0110478,theMaverick
369,Mrs. Parker and the Vicious Circle (1994),Drama,Mrs. Parker and the Vicious Circle,1994,,0,0,3.666666667,3,,,110588,23333,TT0110588,theMrs.ParkerandtheViciousCircle
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,Naked Gun 33 1/3: The Final Insult,1994,,0,0,2.97826087,69,,,110622,36593,TT0110622,theNakedGun331/3:TheFinalInsult
371,"Paper, The (1994)",Comedy|Drama,"Paper, The",1994,,0,0,2.886363636,22,,,110771,12280,TT0110771,"thePaper,The"
372,Reality Bites (1994),Comedy|Drama|Romance,Reality Bites,1994,,0,0,3.5,28,,,110950,2788,TT0110950,theRealityBites
373,Red Rock West (1992),Thriller,Red Rock West,1992,,0,0,4,15,,,105226,10427,TT0105226,theRedRockWest
374,Richie Rich (1994),Children|Comedy,Richie Rich,1994,,0,0,2.295454545,22,,,110989,11011,TT0110989,theRichieRich
375,Safe Passage (1994),Drama,Safe Passage,1994,,0,0,4,1,,,111054,49803,TT0111054,theSafePassage
376,"River Wild, The (1994)",Action|Thriller,"River Wild, The",1994,,0,0,3.25,48,,,110997,8987,TT0110997,"theRiverWild,The"
377,Speed (1994),Action|Romance|Thriller,Speed,1994,,3,0,3.512690355,197,,,111257,1637,TT0111257,theSpeed
378,Speechless (1994),Comedy|Romance,Speechless,1994,,0,0,3,6,,,111256,15128,TT0111256,theSpeechless
379,Timecop (1994),Action|Sci-Fi|Thriller,Timecop,1994,,0,0,2.706896552,29,,,111438,8831,TT0111438,theTimecop
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,True Lies,1994,,1,0,3.578804348,184,,,111503,36955,TT0111503,theTrueLies
381,When a Man Loves a Woman (1994),Drama|Romance,When a Man Loves a Woman,1994,,0,0,3.205882353,17,,,111693,10449,TT0111693,theWhenaManLovesaWoman
382,Wolf (1994),Drama|Horror|Romance|Thriller,Wolf,1994,,0,0,3,19,,,111742,10395,TT0111742,theWolf
383,Wyatt Earp (1994),Western,Wyatt Earp,1994,,1,0,3.2,30,,,111756,12160,TT0111756,theWyattEarp
